Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Allergen information (product.metafields.shopify.allergen-information),Application method (product.metafields.shopify.application-method),Bug type (product.metafields.shopify.bug-type),Chocolate type (product.metafields.shopify.chocolate-type),Color (product.metafields.shopify.color-pattern),Country (product.metafields.shopify.country),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary use (product.metafields.shopify.dietary-use),Dispenser type (product.metafields.shopify.dispenser-type),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Ingredient category (product.metafields.shopify.ingredient-category),Ingredients (product.metafields.shopify.ingredients),Lubricant application (product.metafields.shopify.lubricant-application),Material (product.metafields.shopify.material),Pasta type (product.metafields.shopify.pasta-type),Pet supply product form (product.metafields.shopify.pet-supply-product-form),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
2.083E+13,PUR Gum   PUR Gum Bag Spearmint Clip Strips 1disp,<p>PUR Gum   PUR Gum Bag Spearmint Clip Strips 1disp</p>,Purity Life Health Products,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,'616906,3269,shopify,continue,manual,194.27,233.13,TRUE,TRUE,'20830028004407,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,121.42,active
2.083E+13,PUR Gum-PUR Popcorn - Sea Salt,<p>PUR Popcorn - Sea Salt</p>,Purity Life Health Products,,,NewVersion,TRUE,Title,Default Title,,,,,,,,'616417,200,shopify,continue,manual,29.27,33.65,TRUE,TRUE,'20830028003103,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,19.51,active
2.083E+13,PUR Gum-Sea Salt,<p>Sea Salt</p>,Purity Life Health Products,,,NewVersion,TRUE,Title,Default Title,,,,,,,,'616415,200,shopify,continue,manual,30,34.5,TRUE,TRUE,'20830028000072,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,20,active
2.083E+13,PUR Gum-Sweet & Salty Popcorn,<p>Sweet &amp; Salty Popcorn</p>,Purity Life Health Products,,,NewVersion,TRUE,Title,Default Title,,,,,,,,'616407,200,shopify,continue,manual,29.27,33.65,TRUE,TRUE,'20830028003110,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,19.51,active
7.06986E+13,Nature's Hollow-Raspberry Flavoured Syrup,<p>Raspberry Flavoured Syrup</p>,Purity Life Health Products,,,NewVersion,TRUE,Title,Default Title,,,,,,,,'607205,200,shopify,continue,manual,51.98,59.77,TRUE,TRUE,'70698556700575,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,34.65,active
7.24742E+11,Plumeria Replen Shamp 355mL-,"<p>For happy, healthy hair, take a permanent vacation from stripping color and drying out the sulfates in regular shampoos. Instead, check out this gentle cleanser that cleanses hair without stripping your strands. With its ambrosial blend of vitamin-rich tropical treats including frangipani, pineapple, and papaya, this shampoo nourishes over-processed, damaged hair</p>",Puresource,,,NewVersion,TRUE,Title,Default Title,,,,,,,,ALB00852,200,shopify,continue,manual,13.68,17.1,TRUE,TRUE,'724742008529,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.29,active
7.24743E+11,Kids FF Cont. Spray SPF50 177mL-,"<p>Alba Botanica, a leader in natural sun care, adds the spray 'n go convenience of continuous sprays to its sun care collection! Kids 60 pk Sunscreen SPF50+ is Water Resistant and Hypoallergenic.</p>",Puresource,,,NewVersion,TRUE,Title,Default Title,,,,,,,,ALB80480,200,shopify,continue,manual,29.29,36.61,TRUE,TRUE,'724742804800,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,17.75,active
b-d-micro-fine-iv-3-10cc-needle,B-D Micro-Fine IV 3/10cc Needle,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,426 528,3629,shopify,deny,manual,2.85,3.19,FALSE,TRUE,426 528,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.68,active
yoga-mat-towel-stone,Yoga Mat Towel - Stone,,RUMI EARTH,,,To be worked,TRUE,Title,Default Title,,,,,,,,80020052-1,100,shopify,continue,manual,60.23,72276,TRUE,TRUE,'76088026,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,38.82,active
bed-pan-slippery-white,"Bed pan, slippery white",,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,839 704,3629,shopify,deny,manual,2.85,3.19,FALSE,TRUE,'8000000000000,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.68,active
mefix-self-adhesive-fabric-4x-11yd,"Mefix Self-adhesive Fabric 4""x 11yd",,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,744 185,3629,shopify,deny,manual,12.12,13.55,FALSE,TRUE,'7310000000000,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,7.13,active
precision-plus-test-str100,Precision Plus Test Str(100),,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,946 301,3629,shopify,deny,manual,123,137.47,FALSE,TRUE,'938000000000,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,72.35,active
aerochamber-with-mouthpiece,AeroChamber With Mouthpiece,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,618 603,3629,shopify,deny,manual,38.83,43.4,FALSE,TRUE,'763000000000,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,22.84,active
moringa-super-c,Moringa Super C,<p>Moringa Super C</p>,Nia Pure Nature,,,To be worked,TRUE,Size,200g,,,,,,,,'549127,100,shopify,continue,manual,32.09,38508,TRUE,TRUE,'95153626,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,20.68,active
airplus-heel-cup-gel-unisex,Airplus Heel Cup Gel Unisex,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,523 050,3629,shopify,deny,manual,11.93,13.33,FALSE,TRUE,'096506788238,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,7.02,active
airplus-orto-arch-supp-wn-5-11,Airplus Orto.Arch Supp.WN 5-11,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,296 731,3629,shopify,deny,manual,14.31,15.99,FALSE,TRUE,'096506776020,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.42,active
elekiban-12-patches,Elekiban  - 12 Patches,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,771 188,3629,shopify,deny,manual,9.04,10.1,FALSE,TRUE,'095898600319,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,5.32,active
precision-xtra-b-glucose-test-strps,Precision Xtra B/Glucose Test Strps,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,062 125,3629,shopify,deny,manual,70.96,79.31,FALSE,TRUE,'093815997863,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,41.74,active
pantene-pro-v-2in1-sham-codnr-sh-vo,Pantene Pro-V 2in1 Sham-Codnr Sh.Vo,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,523 456,3629,shopify,deny,manual,9.18,10.26,FALSE,TRUE,'080878020843,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,5.4,active
pantene-pro-v-sheer-vol-2in1-sh-con,Pantene Pro-V Sheer Vol.2in1 Sh/Con,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,169 060,3629,shopify,deny,manual,8.76,9.79,FALSE,TRUE,'080878020416,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,5.15,active
pantene-pro-v-2in1-full-thick,Pantene Pro-V 2in1 Full & Thick,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,169 359,3629,shopify,deny,manual,8.76,9.79,FALSE,TRUE,'080878020140,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,5.15,active
pantene-pro-v-shampoo-full-thick,Pantene Pro-V Shampoo Full & Thick,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,588 863,3629,shopify,deny,manual,4.52,5.05,FALSE,TRUE,'080878014439,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2.66,active
pantene-pro-v-essnl-hyd-rinse-200-ml,Pantene Pro V Essnl Hyd Rinse - 200 ml,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,224 055,3629,shopify,deny,manual,8.28,9.25,FALSE,TRUE,'080878012152,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,4.87,active
pantene-pro-v-conditioner-400-ml,Pantene Pro-V Conditioner - 400 ml,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,948 471,3629,shopify,deny,manual,9.04,10.1,FALSE,TRUE,'080878006656,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,5.32,active
pantene-pro-v-conditioner-revit-400,Pantene Pro-V Conditioner Revit.400,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,948 489,3629,shopify,deny,manual,9.04,10.1,FALSE,TRUE,'080878006632,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,5.32,active
pantene-pro-v-shampoo-s-v-400-ml,Pantene Pro-V Shampoo S/V - 400 ml,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,948 687,3629,shopify,deny,manual,9.04,10.1,FALSE,TRUE,'080878006410,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,5.32,active
pantene-pro-v-deep-frtfy-trtmnt-250-ml,Pantene Pro V Deep Frtfy Trtmnt - 250 ml,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,223 859,3629,shopify,deny,manual,8.28,9.25,FALSE,TRUE,'080878004683,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,4.87,active
pantene-pro-v-shampoo-sh-vol-375ml,Pantene Pro-V Shampoo Sh/Vol -375ml,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,167 577,3629,shopify,deny,manual,8.76,9.79,FALSE,TRUE,'080878002979,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,5.15,active
77652084818,STASH TEA    Holiday Teas    STASH TEA    Holiday Teas    Cinnamon Vanilla Tea 18bg,<p>STASH TEA    Holiday Teas    STASH TEA    Holiday Teas    Cinnamon Vanilla Tea 18bg</p>,Purity Life Health Products,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,'603119,3269,shopify,continue,manual,8.34,10,TRUE,TRUE,'077652084818,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.21,active
ressell-stover-cereal-bars-app-ci-p,Ressell Stover Cereal Bars App.Ci.P,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,310 185,3629,shopify,deny,manual,6.44,7.2,FALSE,TRUE,'077260095183,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,3.79,active
st-ives-peel-off-hydroxy-masque,St Ives Peel-Off Hydroxy Masque,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,903 088,3629,shopify,deny,manual,6.77,7.57,FALSE,TRUE,'077043645901,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,3.98,active
sorbee-syrub-maple-flvrd-355-ml,Sorbee Syrub Maple Flvrd - 355 ml,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,756 692,3629,shopify,deny,manual,5,5.59,FALSE,TRUE,'075660559359,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2.94,active
oil-of-olay-classic-moisturizing,Oil of Olay Classic Moisturizing,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,760 041,3629,shopify,deny,manual,16.73,18.7,FALSE,TRUE,'075609004919,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,9.84,active
heet-arthritis-65ml,Heet Arthritis 65ml,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,052 696,3629,shopify,deny,manual,6.07,6.78,FALSE,TRUE,'075137011021,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,3.57,active
ankle-brace-bi-lateral-medium,Ankle Brace Bi-Lateral medium,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,355 578,3629,shopify,deny,manual,53.14,59.39,FALSE,TRUE,'074676208046,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,31.26,active
73852402193,Purell Hand Sanitizer 236ml,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,'20763,3629,shopify,deny,manual,6.02,6.73,FALSE,TRUE,'073852402193,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.54,active
omron-blood-pres-monitor-w-aps-1-unit,Omron Blood Pres.Monitor w/APS - 1 unit,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,892 323,3629,shopify,deny,manual,138.35,154.63,FALSE,TRUE,'073796650315,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,81.38,active
tampax-slender-regular-20-tampns,Tampax Slender Regular - 20 Tampns,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,300 814,3629,shopify,deny,manual,6.58,7.35,FALSE,TRUE,'073010520592,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,3.87,active
fungi-cure-gel-17g,Fungi Cure Gel 17g,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,166 355,3629,shopify,deny,manual,8.38,9.37,FALSE,TRUE,'072959001063,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,4.93,active
wethers-original-hard-candies-315g,Wether's Original Hard Candies 315g,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,645 101,3629,shopify,deny,manual,4.44,4.96,FALSE,TRUE,'072799338503,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2.61,active
nivea-creme-180ml,Nivea Creme 180ml,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,893 941,3629,shopify,deny,manual,11.31,12.64,FALSE,TRUE,'072140801434,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,6.65,active
elastoplast-sports-strips-10,Elastoplast Sports Strips - 10,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,014 746,3629,shopify,deny,manual,3.33,3.72,FALSE,TRUE,'072140459444,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.96,active
elastoplast-knuckle-bandages-10,Elastoplast Knuckle Bandages (10),,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,721 639,3629,shopify,deny,manual,3.33,3.72,FALSE,TRUE,'072140459277,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.96,active
elastoplast-finger-tip-fab-bandages,Elastoplast Finger Tip Fab.Bandages,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,016 972,3629,shopify,deny,manual,3.33,3.72,FALSE,TRUE,'072140459260,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.96,active
gum-angle-tooth-brush-u-soft-434,Gum Angle Tooth Brush U/Soft 434,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,744 862,3629,shopify,deny,manual,2.85,3.19,FALSE,TRUE,'070942121149,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.68,active
butler-weave-waxed-200yd,Butler Weave Waxed 200yd.,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,228 924,3629,shopify,deny,manual,4.05,4.53,FALSE,TRUE,'070942018401,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2.38,active
gum-dental-floss-b-weave-u-waxed,Gum Dental Floss B/Weave U.Waxed,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,724 708,3629,shopify,deny,manual,4.06,4.54,FALSE,TRUE,'070942010405,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2.39,active
albalon-eye-15-ml,Albalon Eye 15 ml.,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,087 098,3629,shopify,deny,manual,14.4,16.09,FALSE,TRUE,'069886279009,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,8.47,active
super-poli-grip-mint-50g,Super Poli-Grip Mint 50g,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,553 115,3629,shopify,deny,manual,6.92,7.73,FALSE,TRUE,'069682545001,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,4.07,active
ultra-poli-grip-free-50g,Ultra Poli-Grip Free 50g,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,622 779,3629,shopify,deny,manual,6.92,7.73,FALSE,TRUE,'069682532001,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,4.07,active
poli-grip-ultra-adhesive-cream-50g,Poli-Grip Ultra Adhesive Cream 50g,,McKesson Canada Corporation,,,NewVersion-15,TRUE,Title,Default Title,,,,,,,,223 768,3629,shopify,deny,manual,6.89,7.7,FALSE,TRUE,'069682531004,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,4.05,active
