Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Allergen information (product.metafields.shopify.allergen-information),Application method (product.metafields.shopify.application-method),Bug type (product.metafields.shopify.bug-type),Chocolate type (product.metafields.shopify.chocolate-type),Color (product.metafields.shopify.color-pattern),Country (product.metafields.shopify.country),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary use (product.metafields.shopify.dietary-use),Dispenser type (product.metafields.shopify.dispenser-type),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Ingredient category (product.metafields.shopify.ingredient-category),Ingredients (product.metafields.shopify.ingredients),Lubricant application (product.metafields.shopify.lubricant-application),Material (product.metafields.shopify.material),Pasta type (product.metafields.shopify.pasta-type),Pet supply product form (product.metafields.shopify.pet-supply-product-form),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
8.5001E+11,"Lola's Fine Sauces, Inc.   Hot Sauce   Lola'S Signature Carloina Recipe150ML","<p>Lola's Fine Sauces, Inc.   Hot Sauce   Lola'S Signature Carloina Recipe150ML</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,LHS004-UNFI,3269,shopify,continue,manual,13.39,16.07,TRUE,TRUE,'850010472133,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8,active
8.5001E+11,"Lola's Fine Sauces, Inc.   Hot Sauce   Lola'S Signature Trinidad Recipe150ML","<p>Lola's Fine Sauces, Inc.   Hot Sauce   Lola'S Signature Trinidad Recipe150ML</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,LHS003-UNFI,3269,shopify,continue,manual,13.39,16.07,TRUE,TRUE,'850010472119,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8,active
8.5001E+11,Lola's Fine Hot Sauce_Lola's Fine Hot Sauce - Original - (150mL)_150mL,<p>Lola's Fine Hot Sauce_Lola's Fine Hot Sauce - Original - (150mL)_150mL</p>,Ecoideas,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,LOL-210,3269,shopify,continue,manual,9.58,11.5,TRUE,TRUE,'850010472102,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.99,active
8.83196E+11,Gammadyn Zn-Cu 30 amps ,"<p>Oligotherapy Preparation to be used on the advice of a healthcare practitioner.</p>

<p>Oligotherapy is a method of furnishing the body with the ions it cannot synthesize and which are indispensable for cellular enzymatic functions. This functional therapeutic modality requires the use of trace elements in precisely measured, small doses in a highly bioavailable form. These trace elements are co-factors in a multitude of biochemical reactions where they accelerate the speed of these reactions without ever modifying the important equilibrium that exists and that must reign within the body to maintain optimum health. UNDA Gammadyn Oligo-Elements are: convenient, effective, highly stable, highly bioavailable and great-tasting.</p>",Seroyal,,,,TRUE,Title,Default Title,,,,,,,,17151-Seroyal,400,shopify,continue,manual,35.75,,TRUE,TRUE,'883196314300,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,20,active
8.83196E+11,Crataegus oxyacantha 125 mL ,"<p>Crataegus Oxyacantha has a very strong antisclerotic potential whenever there is only a lipid metabolic dysfunction. This antisclerotic potential is possible due to its protein-related and anticoagulation activities. Crataegus Oxyacantha will adapt to a number of biological terrains where the neurocardiac syndrome is predominant. Crataegus Oxyacantha can help in all heart conditions and its action is similar to digitalis. Crataegus Oxyacantha is a valuable anti-thrombophilic adjuvant and can be effective in disorders of repolarization of the heart. This remedy is indicated for all cardiac symptoms and conditions such as precordial pain, tachycardia, angina, congestive heart failure and the sequelae of infracts.</p>",Seroyal,,,,TRUE,Title,Default Title,,,,,,,,16460-Seroyal,400,shopify,continue,manual,46.5,,TRUE,TRUE,'883196309405,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,26,active
6.28678E+11,Ojas Vegan   Creamy Onion Quinoa Pops   45 g,<p>Ojas Vegan   Creamy Onion Quinoa Pops   45 g</p>,Raw Elements,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,700100-RawElements,3269,shopify,continue,manual,5.16,6.19,TRUE,TRUE,'628678386075,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.61,active
6.28451E+11,My Matcha Life   Tea Lover's Ceremonial Matcha - Tin   30 g / 1 oz,<p>My Matcha Life   Tea Lover's Ceremonial Matcha - Tin   30 g / 1 oz</p>,Raw Elements,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,600000-RawElements,3269,shopify,continue,manual,34.99,41.99,TRUE,TRUE,'628451463023,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,20.99,active
8.38206E+11,GIDDY-YO   Cacao Beans - Raw - Organic Fairly Traded Peruvian Criollo - NEW SIZE   12 oz/ 340 g,<p>GIDDY-YO   Cacao Beans - Raw - Organic Fairly Traded Peruvian Criollo - NEW SIZE   12 oz/ 340 g</p>,Raw Elements,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,240100-RawElements,3269,shopify,continue,manual,27.99,33.59,TRUE,TRUE,'838206001046,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,19.5,active
8.50018E+11,BiOptimizers   Masszymes - Advanced Enzyme Formula   120 cap,<p>BiOptimizers   Masszymes - Advanced Enzyme Formula   120 cap</p>,Raw Elements,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,305000-RawElements,3269,shopify,continue,manual,48,57.6,TRUE,TRUE,'850018116008,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26.99,active
67953006633,PrairieNaturals   Andro-Force Reduces Cortisol & Blocks Estrogen   120 Softgels,<p>PrairieNaturals   Andro-Force Reduces Cortisol &amp; Blocks Estrogen   120 Softgels</p>,Prairie Naturals,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,00663-PrairieNaturals,3269,shopify,continue,manual,59.99,71.99,TRUE,TRUE,'067953006633,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,43.19,active
67953006619,PrairieNaturals   KetoEnzyme Fat-Digesting Enzyme with Lipase & Bile Salts*   120 Capsules,<p>PrairieNaturals   KetoEnzyme Fat-Digesting Enzyme with Lipase &amp; Bile Salts*   120 Capsules</p>,Prairie Naturals,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,00661-PrairieNaturals,3269,shopify,continue,manual,44.99,53.99,TRUE,TRUE,'067953006619,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,29.74,active
67953005681,"PrairieNaturals   Vitamin C-Force Mineral Ascorbate Vitamin C with Antioxidant-Rich Fruit Blend
Bonus size minimum order quantity 3 units   120 V-Caps + 20 FREE","<p>PrairieNaturals   Vitamin C-Force Mineral Ascorbate Vitamin C with Antioxidant-Rich Fruit Blend<br>
Bonus size minimum order quantity 3 units   120 V-Caps + 20 FREE</p>",Prairie Naturals,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,00568-PrairieNaturals,3269,shopify,continue,manual,29.99,35.99,TRUE,TRUE,'067953005681,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,20.99,active
6.63448E+11,All time Favourites Floor Disp84pc,<p>All time Favourites Floor Disp84pc</p>,Puresource,,,NewVersion-18,TRUE,Title,Default Title,,,,,,,,HON00396,3629,shopify,deny,manual,1046.84,1170,TRUE,TRUE,'663448003967,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,615.79,active
7.0706E+11,Delight Nail Polish 14ml,<p>Delight Nail Polish 14ml</p>,Puresource,,,NewVersion-18,TRUE,Title,Default Title,,,,,,,,GAB07185,3629,shopify,deny,manual,16.85,18.83,TRUE,TRUE,'707060071857,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,9.91,active
6.0099E+12,"Hair 2x Shamp, 2x Cond Bar 20g*4","<p>Hair 2x Shamp, 2x Cond Bar 20g*4</p>",Puresource,,,NewVersion-18,TRUE,Title,Default Title,,,,,,,,BAR55804,3629,shopify,deny,manual,15.22,17.01,TRUE,TRUE,'6009900558042,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.95,active
imagine-foods-org-broth-beef-low-sodium1l,Imagine Foods-Org. Broth - Beef Low Sodium1L,,Purity Life Health Products,Uncategorized,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,600000-PurityLife,230,shopify,continue,manual,7.11,8.03,TRUE,TRUE,'84253241243,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4,active
younited-daily-omega-3-premium-mag-o3-monoglyceride-form-fish-oil,Younited - Daily Omega-3 Premium MAG-O3 monoglyceride form fish oil,"<h1 class=""h2 product-single--title"">Younited - Daily Omega-3 Premium MAG-O3 monoglyceride form fish oil</h1>
<p data-mce-fragment=""1""><strong>High-Absorption with zero fishy repeat</strong></p>
<p data-mce-fragment=""1""><strong>60 softgels - 1 month supply</strong></p>
<p data-mce-fragment=""1"">Upgrade your Omega-3 and reach optimal Omega-3 levels faster, and with less capsules to take! When your body’s omega-3 levels are healthy, you benefit from improved heart, brain, ey and joint health.  Younited uses only premium MAG-O3™ monoglyceride form omega-3, which has been clinically shown to provide up to 3x more EPA &amp; DHA than traditional ethyl ester (EE) form omega-3 supplements, and up to 2x more than triglyceride (TG) form fish oils.</p>
<p data-mce-fragment=""1"">What does that mean for you?  Less capsules to take, and faster, better results.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Up to 3 times better absorption for maximum heart/brain health benefits</li>
<li data-mce-fragment=""1"">Zero fishy burps or repeat</li>
<li data-mce-fragment=""1"">Just 2 capsules daily provide 1755mg of EPA + DHA</li>
<li data-mce-fragment=""1"">Norwegian source fish oil, encapsulated in Canada</li>
<li data-mce-fragment=""1"">Health Canada Approved</li>
</ul>
<p> </p>",Reboot,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Protein Supplements,Vitamins & Supplements,,TRUE,Title,Default Title,,,,,,,,5000-Reboot,0,shopify,continue,manual,64.99,69.99,TRUE,TRUE,'6286349290003,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,48,active
younited-all-in-one-plant-protein-superfoods-chocolate-peanut-butter,Younited - All-In One Plant Protein + Superfoods - Chocolate Peanut Butter,"<h1 class=""h2 product-single--title"">Younited - All-In One Plant Protein + Superfoods - <span>Chocolate Peanut Butter</span>
</h1>
<h4>Pressed for time, but looking for a healthy way to start your day? </h4>
<p>Faster than a bowl of cereal with way more nutrients, Younited’s All-In-One Plant Protein + Superfoods will help set your day up for success.  With 21 g of organic plant protein + 53 organically grown veggies, fruits, mushrooms and herbs, this great tasting powder is a nutrition powerhouse. Smooth and creamy, with no chalky aftertaste.  Good enough to drink with water alone, or add your favourite plant milk, or amp up your favourite smoothie in the blender.</p>
<p>Available in two delicious flavours: Vanilla (775 g), Chocolate (825 g), Chocolate Peanut Butter (837.5 g) all contain 25 servings per bag. </p>
<ul>
<li>21 g of complete plant protein per scoop (full amino acid profile)</li>
<li>5 g of carbs – less than 1 g of sugar</li>
<li>Great taste, smooth texture</li>
<li>Vegan, Paleo, Keto</li>
<li>No artificial colours, flavours or sweeteners</li>
<li>Made in Canada</li>
</ul>",Reboot,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Protein Supplements,Vitamins & Supplements,,TRUE,Title,Default Title,,,,,,,,3027-Reboot,0,shopify,continue,manual,64.99,69.99,TRUE,TRUE,'6286349293028,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,44,active
younited-all-in-one-plant-protein-superfoods-chocolate,Younited - All-In One Plant Protein + Superfoods - Chocolate,"<h1 class=""h2 product-single--title"">Younited - All-In One Plant Protein + Superfoods - <span>Chocolate</span>
</h1>
<h4>Pressed for time, but looking for a healthy way to start your day? </h4>
<p>Faster than a bowl of cereal with way more nutrients, Younited’s All-In-One Plant Protein + Superfoods will help set your day up for success.  With 21 g of organic plant protein + 53 organically grown veggies, fruits, mushrooms and herbs, this great tasting powder is a nutrition powerhouse. Smooth and creamy, with no chalky aftertaste.  Good enough to drink with water alone, or add your favourite plant milk, or amp up your favourite smoothie in the blender.</p>
<p>Available in two delicious flavours: Vanilla (775 g), Chocolate (825 g), Chocolate Peanut Butter (837.5 g) all contain 25 servings per bag. </p>
<ul>
<li>21 g of complete plant protein per scoop (full amino acid profile)</li>
<li>5 g of carbs – less than 1 g of sugar</li>
<li>Great taste, smooth texture</li>
<li>Vegan, Paleo, Keto</li>
<li>No artificial colours, flavours or sweeteners</li>
<li>Made in Canada</li>
</ul>",Reboot,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Protein Supplements,Vitamins & Supplements,,TRUE,Title,Default Title,,,,,,,,3025-Reboot,0,shopify,continue,manual,64.99,69.99,TRUE,TRUE,'628634929254,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,44,active
younited-all-in-one-plant-protein-superfoods-vanilla,Younited - All-In One Plant Protein + Superfoods - Vanilla,"<h1 class=""h2 product-single--title"">Younited - All-In One Plant Protein + Superfoods - <span>Vanilla</span>
</h1>
<h4>Pressed for time, but looking for a healthy way to start your day? </h4>
<p>Faster than a bowl of cereal with way more nutrients, Younited’s All-In-One Plant Protein + Superfoods will help set your day up for success.  With 21 g of organic plant protein + 53 organically grown veggies, fruits, mushrooms and herbs, this great tasting powder is a nutrition powerhouse. Smooth and creamy, with no chalky aftertaste.  Good enough to drink with water alone, or add your favourite plant milk, or amp up your favourite smoothie in the blender.</p>
<p>Available in two delicious flavours: Vanilla (775 g), Chocolate (825 g), Chocolate Peanut Butter (837.5 g) all contain 25 servings per bag. </p>
<ul>
<li>21 g of complete plant protein per scoop (full amino acid profile)</li>
<li>5 g of carbs – less than 1 g of sugar</li>
<li>Great taste, smooth texture</li>
<li>Vegan, Paleo, Keto</li>
<li>No artificial colours, flavours or sweeteners</li>
<li>Made in Canada</li>
</ul>",Reboot,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Protein Supplements,Vitamins & Supplements,,TRUE,Title,Default Title,,,,,,,,3020-Reboot,0,shopify,continue,manual,64.99,69.99,TRUE,TRUE,'628634929209,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,44,active
younited-high-performance-multivitamin-daily-wellness-immune-support,Younited - High Performance Multivitamin (Daily Wellness + Immune Support),"<h1 class=""h2 product-single--title"">Younited - High Performance Multivitamin (Daily Wellness + Immune Support)</h1>
<h4>
<em>You aren't average.</em>   So why are you taking an average Multivitamin?</h4>
<p><br>Your Multi is only as good as what you get out of it. Meaning what you actually absorb. Most multivitamins on the market use average forms of B-vitamins and minerals – there’s nothing really wrong with them, but depending on how well you absorb vitamins and minerals, they may not be delivering the nutrients you are paying for. Based on the latest research, our High Performance Multivitamin uses the ultra-premium methylated (or active) form of B vitamins, and our minerals are in the most absorbable form possible for each individual mineral. For extra insurance, we’ve added in plant enzymes to further support optimal absorption. This is a multivitamin that you can also customize; adjust your daily dose from 1 – 4 capsules daily based on your own lifestyle factors, such as stress, activity, diet, gender and age.<br><br></p>
<ul>
<li>Premium formulation to maximize absorption</li>
<li>Full spectrum anti-oxidant support for longevity</li>
<li>Customizable dosage – share with your significant other</li>
<li>Veggie capsules for ease of swallowing and no binders</li>
<li>Health Canada Approved</li>
</ul>",Reboot,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Multivitamin Supplements,Vitamins & Supplements,,TRUE,Title,Default Title,,,,,,,,1001-Reboot,200,shopify,continue,manual,54.99,59.99,TRUE,TRUE,'628634929018,,,,FALSE,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,37,active
8.83196E+11,Genestra Brands Omega EFA Liquid (orange) 150 mL ,<p>Genestra Brands Omega EFA Liquid (orange) 150 mL </p>,Seroyal,,,NewVersion-17,TRUE,Title,Default Title,,,,,,,,10469-Seroyal,3629,shopify,continue,manual,78.75,75.83,TRUE,TRUE,'883196133918,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,43,active
8.83196E+11,Genestra Brands Flax Oil Capsules 90 softgels ,<p>Genestra Brands Flax Oil Capsules 90 softgels </p>,Seroyal,Uncategorized,,NewVersion-17,TRUE,Title,Default Title,,,,,,,,10416-Seroyal,3629,shopify,continue,manual,30.75,0,TRUE,TRUE,'883196129706,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,17,active
8.83196E+11,Genestra Brands HMF Neuro Powder 60 g ,<p>Genestra Brands HMF Neuro Powder 60 g </p>,Seroyal,,,NewVersion-17,TRUE,Title,Default Title,,,,,,,,10443-Seroyal,3629,shopify,continue,manual,59,55.58,TRUE,TRUE,'883196100248,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31,active
8.83196E+11,Genestra Brands E-400 Emulsified 60 softgels ,<p>Genestra Brands E-400 Emulsified 60 softgels </p>,Seroyal,,,NewVersion-17,TRUE,Title,Default Title,,,,,,,,1105-Seroyal,3629,shopify,continue,manual,37.75,35.57,TRUE,TRUE,'883196100712,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,20,active
