Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Allergen information (product.metafields.shopify.allergen-information),Application method (product.metafields.shopify.application-method),Bug type (product.metafields.shopify.bug-type),Chocolate type (product.metafields.shopify.chocolate-type),Color (product.metafields.shopify.color-pattern),Country (product.metafields.shopify.country),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary use (product.metafields.shopify.dietary-use),Dispenser type (product.metafields.shopify.dispenser-type),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Ingredient category (product.metafields.shopify.ingredient-category),Ingredients (product.metafields.shopify.ingredients),Lubricant application (product.metafields.shopify.lubricant-application),Material (product.metafields.shopify.material),Pasta type (product.metafields.shopify.pasta-type),Pet supply product form (product.metafields.shopify.pet-supply-product-form),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
7.78159E+11,HOMEOCAN      H114      DIGESTION         30ML,<p>HOMEOCAN      H114      DIGESTION         30ML</p>,Homeocan Inc.,,,,TRUE,Title,Default Title,,,,,,,,H114-Homeocan,400,shopify,continue,manual,15.16,17.13,TRUE,TRUE,'778159131141,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,10,active
6.99692E+11,Indigo Natural Foods-Org. Oat Bran,<p>Org. Oat Bran</p>,Purity Life Health Products,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,401101-PurityLife,230,shopify,continue,manual,5.25,6.04,TRUE,TRUE,'699692000070,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4,active
6.24558E+11,BACH    Retailer Aids    BACH    Retailer Aids    Empty Carrying Case 1un,<p>BACH    Retailer Aids    BACH    Retailer Aids    Empty Carrying Case 1un</p>,Puresource,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,BAC02584,3269,shopify,continue,manual,85.79,102.95,TRUE,TRUE,'624558025843,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,53.62,active
77652773910,STASH TEA    Premium Green Tea & White Tea Blends    STASH TEA    Premium Green Tea & White Tea Blends    Tangerine Honey Daydream 18bg,<p>STASH TEA    Premium Green Tea &amp; White Tea Blends    STASH TEA    Premium Green Tea &amp; White Tea Blends    Tangerine Honey Daydream 18bg</p>,Purity Life Health Products,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,'603106,3269,shopify,continue,manual,7.62,9.14,TRUE,TRUE,'77652773910,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.76,active
77652772197,STASH TEA    Premium Herbal Tea and Mate    STASH TEA    Premium Herbal Tea and Mate    Ginger Fire Chai 18bg,<p>STASH TEA    Premium Herbal Tea and Mate    STASH TEA    Premium Herbal Tea and Mate    Ginger Fire Chai 18bg</p>,Purity Life Health Products,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,'603132,3269,shopify,continue,manual,7.62,9.14,TRUE,TRUE,'77652772197,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.76,active
77652084733,STASH TEA    Holiday Teas    STASH TEA    Holiday Teas    Christmas Morning Black&Green 18bg,<p>STASH TEA    Holiday Teas    STASH TEA    Holiday Teas    Christmas Morning Black&amp;Green 18bg</p>,Purity Life Health Products,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,'603117,3269,shopify,continue,manual,8.34,10,TRUE,TRUE,'77652084733,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.21,active
77652084726,STASH TEA    Holiday Teas    STASH TEA    Holiday Teas    Holiday Chai Black Tea 18bg,<p>STASH TEA    Holiday Teas    STASH TEA    Holiday Teas    Holiday Chai Black Tea 18bg</p>,Purity Life Health Products,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,'603105,3269,shopify,continue,manual,8.34,10,TRUE,TRUE,'77652084726,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.21,active
77652083651,STASH TEA    Premium Green Tea & White Tea Blends    STASH TEA    Premium Green Tea & White Tea Blends    Ginger Peach Grn Tea w/Matcha 18bg,<p>STASH TEA    Premium Green Tea &amp; White Tea Blends    STASH TEA    Premium Green Tea &amp; White Tea Blends    Ginger Peach Grn Tea w/Matcha 18bg</p>,Purity Life Health Products,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,'603133,3269,shopify,continue,manual,7.62,9.14,TRUE,TRUE,'77652083651,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.76,active
77652082548,STASH TEA    Premium Black Tea Blends    STASH TEA    Premium Black Tea Blends    Chai Spice Tea 20bg,<p>STASH TEA    Premium Black Tea Blends    STASH TEA    Premium Black Tea Blends    Chai Spice Tea 20bg</p>,Purity Life Health Products,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,'603112,3269,shopify,continue,manual,7.62,9.14,TRUE,TRUE,'77652082548,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.76,active
77652082098,STASH TEA    Premium Black Tea Blends    STASH TEA    Premium Black Tea Blends    Dbl Bergamot Earl Grey Tea 18bg,<p>STASH TEA    Premium Black Tea Blends    STASH TEA    Premium Black Tea Blends    Dbl Bergamot Earl Grey Tea 18bg</p>,Purity Life Health Products,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,'603128,3269,shopify,continue,manual,7.62,9.14,TRUE,TRUE,'77652082098,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.76,active
4.03934E+12,Pascoe-Pascofemin ® Tablets,"<p>What is Pascofemin?<br>
It is a Homeopathic remedy used to relieve symptoms associated with menopause PMS and other hormonal disturbances such as hot flashes, sleep disorders, bloating, mood swings, irritability, breast tenderness, abdominal pain and headaches.</p>

<p>Regain Harmony In Your Life with Pascofemin®: <br>
Pascofemin® is a homeopathic remedy to relieve symptoms associated with menopause, PMS, and other hormonal disturbances such as hot flashes, sleep disorders, bloating, mood swings, irritability, breast tenderness, abdominal pain, and headaches. It is suitable for adults and children 12 years and up and made with naturally sourced medicinal ingredients including: agnus castus, pulsatilla, lilium tigrinum, and cimicifuga.</p> 

<p>Pascofemin®: Proven Results: <br>
Pascofemin® has been shown to be extremely effective at treating the symptoms of menopause, such as hot flashes, irritability and mood swings. In an observational study, it was found that 58.8% of women noticed a significant improvement in symptoms, while 20.6% were symptom-free and 14.7% reported some improvement. (Improvement in menopausal symptoms in women using Pascofemin, Wilrick, 1999)</p>

<p>In another observational study for PMS, 75% of patients saw complete elimination of their physical symptoms and 71% of patients has complete elimination of emotional symptoms. (Krick and Singer, 2002)</p> 

<p>*For best results, use Pascofemin® consistently for 2-3 months or 2-3 menstrual cycles.</p>

<p>You can help your hormonal health by decreasing stress, maintaining a healthy lifestyle and reducing toxin intake. As well, try Pascoe's Pascofemin®, a hormone-free alternative to help with hormonal disturbances, made with the homeopathic blend of agnus castus, pulsatilla, lilium tigrinum, and cimicifuga.</p>",Pascoe Canada,Uncategorized,,,TRUE,Title,Default Title,,,,,,,,17151-Pascoe Canada,200,shopify,continue,manual,41.7,56.67,TRUE,TRUE,'4039343148304,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,30,active
8.56711E+11,NFH Vitamin D3 SAP 1000 IU 180 caps,"<p>Vitamin D3 is a critical vitamin to overall human health. It was once thought that a deficiency would have its impact only on the skeletal system, manifesting as rickets or osteomalacia. However, it has come to light that a suboptimal level of serum hydroxyvitamin D, known as an insufficiency, may contribute to many other diseases.</p>",Nutritional Fundamentals for Health,Uncategorized,,NewVersion,TRUE,Title,Default Title,,,,,,,,1056-NFH,200,shopify,continue,manual,18.53,20.39,TRUE,TRUE,'856711001566,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,10,active
8.56711E+11,Recovery SAP (50 billion CFU/capsule) 60 capsules -,"<p>Probiotics are beneficial bacteria that are normally found in a healthy gastrointestinal system. When someone is experiencing digestive upset - which could range from bloating and indigestion to conditions such as irritable bowel syndrome (IBS) and inflammatory bowel diseases - probiotics can often help to reduce or eliminate symptoms by restoring a healthy balance. Different strains of bacteria will serve multiple functions in the intestinal tract, which can include inhibiting pathogenic bacteria, improving digestion, reducing inflammation, and stimulating gastrointestinal immunity by increasing the secretion of IgA and mucin. A higher concentration of probiotics is especially beneficial to help restore balance in the intestinal tract after taking an antibiotic, with conditions such as IBS or during times of gastrointestinal distress.</p>",Nutritional Fundamentals for Health,,,NewVersion,TRUE,Title,Default Title,,,,,,,,1125-NFH,200,shopify,continue,manual,97.3,107.03,TRUE,TRUE,'856711111258,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,55,active
8.56711E+11,Prostate SAP Temporarily unavailable 60 softgels -,"<p>Supports prostate health.</p>

<p>The average male will experience a concern with their prostate at some point during their lifetime. The condition known as benign prostatic hypertrophy (BPH) becomes increasing prevalent in men as they age, with 50% of men experiencing BPH by the age of 60, and 90% of men by the age of 85. This condition can cause a multitude of symptoms including difficulty starting the flow of urine, discomfort with urination, increased risk of urinary tract infections due to urine stagnation in the bladder, which may potentially lead to kidney damage. BPH can interfere with activities of daily living and have a serious impact in a male’s life.</p>",Nutritional Fundamentals for Health,,,NewVersion,TRUE,Title,Default Title,,,,,,,,1055-NFH,200,shopify,continue,manual,116.73,128.4,TRUE,TRUE,'856711001559,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,66,active
8.56711E+11,Methyl SAP 60 capsules -,"<p>A high level of homocysteine in circulation is an independent risk factor for the development of disability and death from cardiovascular disease (CVD) including stroke. CVD risk increases proportionately by 6 to 7% with every 1 μmol/L increase in blood homocysteine. Elevated blood homocysteine is also thought to relate to onset of diseases of the brain and kidneys and to diabetic complications. Elevated homocysteine levels are often observed in the elderly and in individuals with compromised nutrition, gastrointestinal disorders or a genetic tendency for hyperhomocysteinemia.</p>

<p>Methyl SAP provides a combination of scientifically supported doses of B vitamins (folate, vitamin B6, vitamin B12) and betaine to optimize breakdown of homocysteine.</p>",Nutritional Fundamentals for Health,,,NewVersion,TRUE,Title,Default Title,,,,,,,,1010-NFH,200,shopify,continue,manual,39.47,43.42,TRUE,TRUE,'856711001108,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,22,active
8.56711E+11,Magnesium SAP (150 mg magnesium/capsule) 90 capsules -,"<p>Magnesium deficiency is a widespread issue in North America that can lead to several health concerns. Magnesium is essential for the optimal functioning of the cardiovascular, nervous, and musculoskeletal systems, as well as mood stabilization. Its deficiency can cause migraines, PMS, muscle cramping, and insomnia. Major depression can also be treated with magnesium. Alcoholics and patients with diabetes mellitus show higher prevalence of this deficiency. Ensure you have adequate magnesium intake to stay healthy.</p>

<p>Discover the superior form of magnesium – magnesium bisglycinate. Proven to be more efficiently absorbed and utilized by the body than other ion forms, Magnesium SAP can provide the benefits your body craves.</p>

<p>These statements have not been evaluated by the Food and Drug Administration (FDA). These products are not meant to diagnose‚ treat or cure any disease or medical condition. Please consult your doctor before starting any exercise or nutritional supplement program or before using these or any product during pregnancy or if you have a serious medical condition.</p>",Nutritional Fundamentals for Health,,,NewVersion,TRUE,Title,Default Title,,,,,,,,1043-NFH,200,shopify,continue,manual,36.89,40.58,TRUE,TRUE,'856711001436,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,21,active
8.56711E+11,Lutein SAP COMING SOON 60 softgels -,"<p>Lutein is an antioxidant for eye health.</p>

<p>It promotes the health of the macula, retina and lens with its antioxidant properties and by filtering out damaging blue light. This may reduce the risk of age-related macular degeneration and cataracts.</p>",Nutritional Fundamentals for Health,Uncategorized,,NewVersion,TRUE,Title,Default Title,,,,,,,,1452-NFH,200,shopify,continue,manual,35.55,39.11,TRUE,TRUE,'856711114525,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,19.95,active
8.56711E+11,"HCl‑Pepsin SAP (700 mg betaine hydrochloride, 75 mg Pepsin A/capsule) 120 capsules -","<p>Betaine (trimethylglycine) is a key human nutrient present in most tissues and is endogenously synthesized from choline in the liver and kidney. Betaine plays several important biological roles including its role as an osmoprotectant, methyl group donor, reducing plasma homocysteine levels and improving inflammation and oxidative stress. Emerging evidence suggests its potential therapeutic application for alleviating fat accumulation in the liver and the associated liver injury.</p>

<p>Hypochlorhydria is common in several medical conditions including Helicobacter pylori infection and prevalent in geriatric population suffering from atrophic gastritis. Hypochlorhydria can also result due to repeated usage of acid-reducing pharmacological agents. A hydrochloric acid (HCl) supplement such as betaine HCl is very useful in this scenario, where free HCl is produced by dissociation once it reaches the stomach. NFH HCl-Pepsin SAP delivers an optimal combination of betaine HCl and pepsin that can help support digestion and improve liver function.</p>",Nutritional Fundamentals for Health,,,NewVersion,TRUE,Title,Default Title,,,,,,,,1155-NFH,200,shopify,continue,manual,40,44,TRUE,TRUE,'856711111555,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,22,active
8.56711E+11,D‑Ribose SAP (5 g d-ribose/teaspoon) 500 g -,"<p>Source of carbohydrates to support energy production*<br>
Promotes healthy weight gain*<br>
Helps to maintain performance and promote endurance in extended (&gt; 60 min), high-intensity exercise*<br>
May contribute to improved muscle recovery, reduced muscle stiffness, soreness, and fatigue postexercise*</p>",Nutritional Fundamentals for Health,,,NewVersion,TRUE,Title,Default Title,,,,,,,,1117-NFH,200,shopify,continue,manual,120.91,133,TRUE,TRUE,'856711011176,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,68,active
8.56711E+11,Cranberry SAP‑UTI (600 mg cranberry/capsule) 60 capsules -,"<p>Cranberry concentrate; whole berry for UTI.</p>

<p>Native to North America, cranberries have been used as a medicinal agent for centuries. Cranberries contain proanthocyanidins, which have been shown to inhibit the fimbrial adhesion of bacteria, including Escherichia coli, to the urinary tract epithelium, hence preventing bacterial proliferation and infection. These unique proanthocyanidin compounds, and not acidification of the urine, are suggested to be pivotal in preventing urinary tract infections (UTI’s).</p>",Nutritional Fundamentals for Health,,,NewVersion,TRUE,Title,Default Title,,,,,,,,1009-NFH,200,shopify,continue,manual,39.47,43.42,TRUE,TRUE,'856711001092,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,22,active
8.56711E+11,Coriolus Versicolor SAP (500 mg Coriolus versicolor/capsule) 60 capsules -,"<p>helps suppotr health and immune response.</p>

<p>A hot water-extracted medical mushroom that helps support healthy immune function and is a source of antioxidants. Coriolus versicolor is one of the most extensively researched of all the medicinal mushrooms. Two of the extracts within Coriolus versicolor are PSK and PSP.</p>",Nutritional Fundamentals for Health,,,NewVersion,TRUE,Title,Default Title,,,,,,,,1093-NFH,200,shopify,continue,manual,45.89,50.48,TRUE,TRUE,'856711001931,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,26,active
8.56711E+11,Chol SAP‑15 (350 mg free plant sterols) 120 sgels,"<p>Chol SAP‑15 contains plant sterols in a natural nonesterified form that helps in lowering total and LDL-cholesterol levels and maintaining healthy blood lipid levels.</p>

<p>LDL-cholesterol and total cholesterol concentrations can be decreased between 8 and 15% with intakes of plant sterols of 1.05 g/d. Plant sterol intake has been suggested to support immune function and elicit healthy inflammatory responses. In addition, plant sterol supplementation improves antioxidant status and mitigates the effects of carcinogens.</p>

<p>Plant sterols are lipophilic, and Chol SAP‑15 is formulated using an organic flax seed oil base, ensuring optimal absorption and efficacy, also serving as a source of omega‑3 fatty acids and alpha-linolenic acid (ALA) for the maintenance of good health.</p>",Nutritional Fundamentals for Health,Uncategorized,,NewVersion,TRUE,Title,Default Title,,,,,,,,1001-NFH,200,shopify,deny,manual,67.8,74.58,TRUE,TRUE,'856711001016,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,38,active
8.56711E+11,Calm Sleep SAP 60 capsules,"<p>Sleep is a crucial cornerstone of health that can be disrupted due to various circumstances such as travel, work stress and disease states. Improvement of sleep duration, sleep quality and reduction of restlessness are key factors for a better quality of life. Ingredients such as tryptophan, melatonin, passionflower and L-theanine are natural therapeutic agents that have been studied for improving sleep quality. Jujube and notoginseng extracts have been long used in traditional Chinese medicine effectively for their calmative and sedative properties.</p>

<p>Calm Sleep SAP provides optimum dosages of these ingredients that helps support sleep quality and relaxation while also helping with occasional life events such as travel, jet lag, shift work, or otherwise altered sleep schedule.</p>",Nutritional Fundamentals for Health,Uncategorized,,NewVersion,TRUE,Title,Default Title,,,,,,,,1334-NFH,200,shopify,continue,manual,38.67,42.54,TRUE,TRUE,'856711113344,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,22,active
8.1322E+11,Nature's Aid-Moisturizing Skin Gel - 500ml,"<p>Larger half litre bottle for all your moisturising needs<br>
TRUE NATURAL SKIN THERAPY WITH A BOOST OF HYDRATION</p>

<p>Our true natural moisturizing skin gel has many of the same benefits as our original skin gel, with an added boost of hydration to moisturize your skin from head to toe. It is blended with our five core ingredients: aloe vera, witch hazel, vitamin E, rosemary, and tea tree, with two added skin-nourishing oils: argan and sweet almond. This multi-purpose gel is non-greasy, fast-absorbing, and perfect for skin care, beauty care, and skin wellness.</p>",Nature's Aid Inc.,,,NewVersion,TRUE,Title,Default Title,,,,,,,,SG-0500-Nature'sAid,200,shopify,continue,manual,46.18,57.73,TRUE,TRUE,'813220000770,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,28,active
8.78718E+11,"GANDALF   Spirulina Org 600mg, 150 tabs","<p>GANDALF   Spirulina Org 600mg, 150 tabs</p>",EcoTrend Ecologics Ltd.,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,12030075-150,3269,shopify,continue,manual,31.94,38.32,TRUE,TRUE,'878718004241,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,19.96,active
8.78718E+11,"GANDALF   Hawaiian Spirulina, 300g powder","<p>GANDALF   Hawaiian Spirulina, 300g powder</p>",EcoTrend Ecologics Ltd.,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,12030060-300,3269,shopify,continue,manual,83.12,99.74,TRUE,TRUE,'878718003244,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,51.95,active
